id,timestamp,source,latitude,longitude,emotion,confidence,risk_level,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_mean,mfcc_std,duration,silence_ratio,model_version,device_id,mqtt_signal,processing_time_ms
592d45cf-a468-4708-803c-ceee9764e42a,2026-03-06T10:34:42,synthetic,28.6180356,77.03086199,sad,58.82994675,✅ SAFE,0.019391819,0.076470073,2001.25448,1384.693953,-7.235829226,88.05227264,3,0.629184955,v1.0,device_001,S,0.952251263
da8210a8-9237-46d6-baa5-831d94078491,2026-03-04T19:06:08,synthetic,28.59575542,77.2053209,angry,67.86377877,✅ SAFE,0.020475672,0.052676033,1687.070445,1341.923183,-7.12199407,66.00298559,3,0.203799836,v1.0,device_001,S,2.259327787
c6f431b8-6f7d-41d9-89bd-6e5557cf8191,2026-03-02T12:24:57,synthetic,28.60346117,77.15519175,disgust,88.49535072,✅ SAFE,0.027954016,0.057862452,1601.1786,1601.785812,-6.911770294,77.01030128,3,0.527291349,v1.0,device_001,S,1.440853056
3b4925e8-c817-43e4-abbe-e852d16328ec,2026-03-02T08:47:24,synthetic,28.60962693,77.04135985,neutral,84.57178793,⚠️ CAUTION,0.027444405,0.081272268,1959.943741,2107.157759,-6.097311212,79.19954411,3,0.205332784,v1.0,device_001,C,3.186259132
332599e2-dc5d-4c6c-98d8-a80eb0a78761,2026-03-01T08:35:16,synthetic,28.60152594,77.03870938,disgust,74.79153705,✅ SAFE,0.028855079,0.098780045,1326.535671,1710.463669,-6.344136507,59.87294226,3,0.69861719,v1.0,device_001,S,2.170223239
56c5a380-84d9-47cb-bd8e-74fc8bdbfc45,2026-03-01T16:20:13,synthetic,28.58309474,77.24001486,neutral,43.77089716,✅ SAFE,0.009070382,0.076514131,1888.881833,1551.389651,-6.787201063,74.04168715,3,0.739459904,v1.0,device_001,S,1.692638918
2011d9be-159a-467a-8b08-371628fa02a5,2026-03-05T14:11:08,synthetic,28.59766387,77.03920863,angry,80.58934439,⚠️ CAUTION,0.039472086,0.023323238,1949.152859,1637.291352,-6.766860175,80.30814691,3,0.711948238,v1.0,device_001,C,2.705163466
e2f00417-e690-49bc-80aa-81764b928242,2026-03-02T17:21:39,synthetic,28.57790735,77.19446328,fear,76.82263746,⚠️ CAUTION,0.02242534,0.08791934,1681.908943,1386.749647,-7.850055724,67.06784065,3,0.541504136,v1.0,device_001,C,0.801732702
732d2f8b-a083-486c-8c4f-674d23f29d1e,2026-03-02T07:30:13,synthetic,28.61620342,77.21231759,angry,66.22220686,✅ SAFE,0.015528309,0.107976068,2297.320009,1746.052584,-5.964457239,86.98443282,3,0.749743705,v1.0,device_001,S,0.151462997
7b92c482-be6d-4cb7-9064-21dcaff0a85e,2026-03-02T21:02:33,synthetic,28.64954149,77.22431223,fear,64.13215227,✅ SAFE,0.020862752,0.108070446,1534.06677,1939.731983,-5.935688827,77.70659926,3,0.53668204,v1.0,device_001,S,2.052272585
b6ea46de-d95d-4a93-ade1-49567dde2eeb,2026-03-01T17:53:54,synthetic,28.62852669,77.22501928,fear,40,✅ SAFE,0.029225567,0.058021619,1817.427021,1871.720237,-6.798546574,69.91732515,3,0.615474622,v1.0,device_001,S,0.977297237
a0011861-756d-445a-b94e-d49ef195291b,2026-03-04T17:15:31,synthetic,28.59521256,77.21333538,angry,78.92013814,✅ SAFE,0.022991819,0.079307645,2016.445728,2005.401516,-6.258913761,82.73535913,3,0.322805002,v1.0,device_001,S,2.293664013
0b54882a-6016-4e19-b037-821f6d480a54,2026-03-05T10:03:14,synthetic,28.625778,77.20555039,sad,100,✅ SAFE,0.018038945,0.062270631,1408.230037,1559.476337,-5.619330992,60.92192313,3,0.630722659,v1.0,device_001,S,1.378782568
39548c39-ad46-413d-ad10-7e0065e6135e,2026-03-05T23:29:13,synthetic,28.60504713,77.03142252,angry,42.13050373,✅ SAFE,0.011648459,0.059988879,2171.801684,1577.881486,-7.559073292,75.29121616,3,0.991558461,v1.0,device_001,S,2.019475255
d34d4527-f324-4d6b-b035-f86eadc13999,2026-03-05T19:11:48,synthetic,28.61284301,77.03690047,fear,78.38572904,✅ SAFE,0.015491876,0.07133904,2163.238868,1906.723818,-8.082403533,61.71615343,3,0.541001633,v1.0,device_001,S,2.477437603
ceae3ddb-117b-4080-94f8-f02d852f06cb,2026-03-02T15:32:04,synthetic,28.57617982,77.1925841,fear,66.55714738,🚨 DANGER,0.027356209,0.109491715,1608.226611,1841.08572,-6.969487983,81.64221637,3,0.464746951,v1.0,device_001,D,2.227214132
92a18293-8d2e-4997-badc-1f8734986ce7,2026-03-05T13:44:02,synthetic,28.60978303,77.03498361,fear,54.96157398,✅ SAFE,0.028154498,0.100086396,2221.796658,1770.510542,-7.929282802,73.41087103,3,0.754428807,v1.0,device_001,S,2.989776445
f91ba629-6e1a-4a73-9b69-98592c979384,2026-03-05T17:27:50,synthetic,28.61843186,77.1854776,disgust,57.94331634,✅ SAFE,0.004772492,0.079789086,1949.757035,1450.061996,-6.23213994,78.13713915,3,0.653495807,v1.0,device_001,S,3.374590888
f8e230dd-ab6b-4ff9-8c57-2c1c3ca8fdcd,2026-03-06T09:04:18,synthetic,28.60253202,77.03852067,disgust,69.41860061,✅ SAFE,0.030034495,0.06054635,1809.198544,1722.129368,-7.819204962,86.21018082,3,0.728612531,v1.0,device_001,S,1.044540759
d4f212d0-2e4c-4b51-a5c6-085a15963ca8,2026-03-04T16:50:39,synthetic,28.60899723,77.25415021,sad,63.77461198,✅ SAFE,0.023259556,0.050943615,1362.39157,1620.898874,-8.051979407,69.32125242,3,0.342640485,v1.0,device_001,S,2.506253335
27732689-9cc2-4b70-a9ce-7deaa01aae56,2026-03-04T14:58:16,synthetic,28.62923289,77.20545724,sad,65.41683664,✅ SAFE,0.022493266,0.049791314,1981.639031,1900.714157,-8.023255438,73.36290484,3,0.684104579,v1.0,device_001,S,1.107589079
966dc695-5da1-4bc9-bce2-b5ec293c0202,2026-03-01T14:32:20,synthetic,28.60051088,77.24942641,sad,82.75577559,✅ SAFE,0.024083908,0.08416574,1739.692031,1749.6209,-6.138147278,64.81430879,3,0.167249472,v1.0,device_001,S,1.281599055
aa3206e7-646c-432a-b6a0-f43aec516411,2026-03-04T16:07:10,synthetic,28.61412437,77.18179438,angry,56.25791308,✅ SAFE,0.030179599,0.095439596,1552.2491,1665.41858,-4.678162186,53.65420656,3,0.390807467,v1.0,device_001,S,1.964918493
3c0cdf29-54fa-4e99-bf2b-9add277419f5,2026-03-05T13:13:48,synthetic,28.61381122,77.19901609,sad,90.70686114,✅ SAFE,0.028107922,0.057605497,1532.69236,1837.216962,-7.150942495,74.97234823,3,0.610027229,v1.0,device_001,S,2.63792758
386dd473-6177-4a95-96f7-2e2892f3834c,2026-03-05T14:32:21,synthetic,28.61122752,77.03886446,fear,99.2540157,✅ SAFE,0.038209462,0.084487367,1854.552092,1699.278425,-7.696007288,74.64116436,3,0.365108523,v1.0,device_001,S,3.31274492
16185cc5-5d92-4e64-a21a-3725e9022410,2026-03-02T21:02:42,synthetic,28.63855997,77.20783995,fear,58.91955593,✅ SAFE,0.018710969,0.073233968,1228.051466,1997.088392,-8.534671288,73.15258162,3,0.908482483,v1.0,device_001,S,1.379185972
bcdb90a6-0d2e-4cc9-8a8e-d2a002420890,2026-03-06T17:04:49,synthetic,28.61670625,77.03804891,disgust,83.84510843,✅ SAFE,0.006713672,0.015883052,2166.135766,2309.05817,-6.154707567,76.4273002,3,0.325242618,v1.0,device_001,S,2.046944826
bc0492f8-1f4d-40f4-98da-90f1d7c0d1aa,2026-03-02T23:52:59,synthetic,28.59156816,77.21291092,disgust,82.86186873,✅ SAFE,0.000753318,0.068838787,1744.49626,1604.107417,-6.200160908,71.03175239,3,0.916721022,v1.0,device_001,S,1.805993202
7162893d-8f8a-40e8-b7b2-8599fd085f72,2026-03-05T10:38:16,synthetic,28.57353463,77.11030194,sad,43.77775186,⚠️ CAUTION,0.013632859,0.081752811,2067.66032,1432.799844,-7.069702317,67.09688069,3,0.604613027,v1.0,device_001,C,0.631312539
4be18730-1f96-473e-ad06-0f49f1a5ad35,2026-03-03T18:03:52,synthetic,28.57677614,77.19520011,sad,70.59324982,🚨 DANGER,0.056730661,0.07111011,1806.609836,1895.193144,-6.406964288,69.6958055,3,0.817770387,v1.0,device_001,D,0.000395292
eca082f3-0858-4add-bf56-64b0c0c93eef,2026-03-01T22:54:00,synthetic,28.61546897,77.03711663,disgust,68.33654678,✅ SAFE,0.019296205,0.070516206,1105.755381,1350.649456,-8.146259346,69.23508049,3,0.750602605,v1.0,device_001,S,1.555029922
0c45e755-b6bb-4cc0-b4f3-50f229f880fb,2026-03-04T18:18:20,synthetic,28.60961896,77.22414921,disgust,79.27604921,✅ SAFE,0.014255162,0.048500618,1372.487944,2040.154847,-7.762184459,71.16363391,3,0.569556622,v1.0,device_001,S,2.229875804
32badb0b-68fb-42fa-8290-77b95bd73182,2026-03-04T12:14:46,synthetic,28.61399608,77.03566873,disgust,100,✅ SAFE,0.022752467,0.088868102,846.1455923,1416.301705,-9.237028872,68.59458757,3,0.531807948,v1.0,device_001,S,1.663673868
4b9c146e-e8b4-47a3-9b32-514b066bc5b2,2026-03-06T08:08:20,synthetic,28.60645688,77.2074138,angry,74.02644431,✅ SAFE,0.020262302,0.057935516,1729.728006,1765.136146,-5.769765646,77.48568831,3,0.856719738,v1.0,device_001,S,0.041628441
d77ba61f-1281-4384-b940-5ee61973337c,2026-03-04T22:30:23,synthetic,28.60511585,77.20869847,sad,62.0839528,✅ SAFE,0.016422637,0.0705687,1848.458718,1634.954812,-8.308842001,64.34138759,3,0.801550024,v1.0,device_001,S,0.853614119
d6e6af61-707d-4b6f-9f3f-ce106d5f8d93,2026-03-05T14:27:56,synthetic,28.6151846,77.04596446,fear,74.00569931,✅ SAFE,0.035445023,0.085901783,2342.449705,2030.703199,-6.76059639,65.64277783,3,0.653115599,v1.0,device_001,S,3.425945507
e46a70ed-360d-4d10-8eca-f95824306384,2026-03-04T10:28:24,synthetic,28.61177351,77.03678719,fear,95.49784225,✅ SAFE,0.011550847,0.085565653,1030.118543,1646.401862,-6.923629754,76.66799515,3,0.442744052,v1.0,device_001,S,2.628381466
4ea04c2d-df95-4a12-85a5-c47eef97775d,2026-03-04T18:48:09,synthetic,28.59785539,77.21386127,angry,66.51757605,✅ SAFE,0.015951535,0.036917601,1416.608049,2164.527878,-4.682199418,76.89447019,3,0.375574051,v1.0,device_001,S,2.459392738
5dba4a18-f74a-4e72-a62a-97689bb11555,2026-03-03T08:50:31,synthetic,28.59110639,77.2175195,neutral,76.46205225,✅ SAFE,0.019673283,0.083384449,1421.120657,1642.49549,-6.545724279,54.24280694,3,0.895712257,v1.0,device_001,S,2.981000391
d9131dde-ed28-4c89-8ff5-43e7faa30475,2026-03-03T15:11:57,synthetic,28.61146158,77.04029221,disgust,54.56991192,✅ SAFE,0.022957319,0.076720906,1460.057535,2087.394263,-6.849480937,69.62101826,3,0.485865249,v1.0,device_001,S,1.554533835
d991890a-88f6-4240-baed-c0975123d483,2026-03-05T06:05:02,synthetic,28.60290127,77.17003679,disgust,90.79044704,✅ SAFE,0.026427143,0.044716777,1469.820442,1860.728407,-6.411257722,86.601105,3,0.579310044,v1.0,device_001,S,0.817366757
cb634faa-bc62-4163-8afb-be3b93646863,2026-03-03T15:02:39,synthetic,28.53952272,77.05928408,angry,55.89156658,✅ SAFE,0.015681429,0.059506692,1510.692955,2022.824727,-7.480436681,70.76427339,3,0.488537139,v1.0,device_001,S,3.465847491
fa86e388-b0b6-4270-b448-7ca8b7aba64b,2026-03-06T19:20:50,synthetic,28.50553763,77.00830645,neutral,67.97218073,✅ SAFE,0.008676732,0.061099784,1324.233958,1598.136455,-8.639758514,82.10329408,3,0.556045264,v1.0,device_001,S,3.438515918
5676a1b5-69b0-404a-99bb-fa68145dbac6,2026-03-02T22:58:50,synthetic,28.59489258,77.14233887,sad,63.36005632,✅ SAFE,0.009552774,0.064170628,1561.860098,1983.45502,-5.499335224,82.46806492,3,0.394201555,v1.0,device_001,S,0.930502697
f898584e-e74f-4822-8117-c1a468a6e697,2026-03-03T06:50:03,synthetic,28.60361408,77.04388687,neutral,69.03640862,⚠️ CAUTION,0.030642846,0.095245399,1971.411854,1424.457547,-5.38533227,56.83298028,3,0.681102291,v1.0,device_001,C,1.202621515
4293d8cc-b573-444e-9145-9e8f290f795a,2026-03-05T15:16:53,synthetic,28.60958302,77.04442222,disgust,54.58352205,✅ SAFE,0.012137657,0.081410243,1869.503202,1570.726761,-7.66792287,66.30405737,3,0.7859562,v1.0,device_001,S,1.312030678
110c2800-d1c5-4eb2-bf05-fc1627baf8e6,2026-03-06T15:47:02,synthetic,28.64196286,77.2047976,disgust,83.9761671,✅ SAFE,0.004898877,0.088755821,2072.397518,1513.077993,-7.261145657,79.87894309,3,0.834766527,v1.0,device_001,S,1.915763277
7a1a52b0-74cf-423c-87b5-45305a4bce2d,2026-03-01T13:53:45,synthetic,28.60884441,77.0364997,neutral,48.0352072,✅ SAFE,0.030474908,0.105760541,2012.196209,1458.570392,-8.13673018,70.15705987,3,0.54034162,v1.0,device_001,S,2.426466334
f1c91752-55b6-4543-9f0a-43fb39efde79,2026-03-06T19:25:02,synthetic,28.5923976,77.03732379,fear,70.62674928,✅ SAFE,0.036417767,0.072060014,1530.555654,1796.099849,-5.967046531,50.88609346,3,0.994015258,v1.0,device_001,S,3.957730188
6686ab21-be8a-4e13-aa4a-37220f762d9c,2026-03-04T11:25:07,synthetic,28.61868378,77.19375878,neutral,71.13840782,⚠️ CAUTION,0.000299345,0.110391041,1846.86972,1721.681055,-6.094783943,76.22738655,3,0.704850382,v1.0,device_001,C,0.477170129
25fcdb6c-1015-48d9-8d1f-bb83f85fd640,2026-03-05T08:30:20,synthetic,28.65528776,77.21797884,fear,72.24260509,✅ SAFE,0.012352355,0.090173346,1480.199388,1558.845812,-6.606267469,71.24628355,3,0.498830532,v1.0,device_001,S,1.821671015
c7dcdb52-3976-44b5-bd28-a4b048c5f49e,2026-03-02T17:40:58,synthetic,28.57240529,77.19564484,fear,77.2975675,⚠️ CAUTION,0.017574765,0.071382034,1110.297091,1932.719915,-7.314438999,70.99729686,3,0.476299487,v1.0,device_001,C,0.936934948
bad4c983-be0a-46c8-ba64-71998c47cb7e,2026-03-04T06:32:26,synthetic,28.62856211,77.20530368,angry,69.83688545,✅ SAFE,0.036902773,0.047903334,1661.744652,1600.50012,-7.833626854,54.75121975,3,0.454529319,v1.0,device_001,S,2.604199666
bc42b2ac-c756-4a27-8c49-70c492fcb571,2026-03-03T07:29:20,synthetic,28.62843817,77.17938463,disgust,70.30869521,✅ SAFE,0.032537479,0.08085073,1113.991521,1736.81537,-7.363948605,71.66257496,3,0.462213566,v1.0,device_001,S,1.551730694
790c8c96-b82d-4d70-82d8-afd36cdda66a,2026-03-06T17:25:09,synthetic,28.61133002,77.04407446,disgust,71.08930792,✅ SAFE,0.010740533,0.072579849,1988.306124,1375.905645,-6.941153722,85.18688764,3,0.757944286,v1.0,device_001,S,1.631872252
606218d6-a524-408b-a541-2f031d62cc1b,2026-03-05T12:39:29,synthetic,28.64938706,77.18128702,disgust,66.11206457,✅ SAFE,0.02334652,0.125935454,1144.356532,1807.744027,-8.985886921,70.31131785,3,0.551088673,v1.0,device_001,S,1.902395783
409e6e2b-a8fc-489a-b4f0-90401dc6e390,2026-03-02T13:26:40,synthetic,28.64927156,77.22390734,fear,62.43689497,✅ SAFE,0.008926519,0.071498208,2155.759727,1812.263633,-7.1028985,43.02844821,3,0.519655181,v1.0,device_001,S,1.330432615
4e911a50-9c08-4bc6-a61b-5be8924e5e9a,2026-03-03T11:18:42,synthetic,28.60561348,77.22169741,sad,100,⚠️ CAUTION,0.017956277,0.072479307,1170.223287,1547.016955,-5.732214309,81.46526243,3,0.671223119,v1.0,device_001,C,1.689799952
a48180c0-d5eb-4e46-b665-02b38d5780ff,2026-03-02T07:51:56,synthetic,28.61561001,77.03560024,neutral,91.09476523,✅ SAFE,0.00090164,0.087700892,1822.391254,1839.174406,-6.752106505,58.33522018,3,0.611320247,v1.0,device_001,S,1.518857391
f63cf495-514b-4227-ab41-cdc11612acb6,2026-03-01T19:19:47,synthetic,28.612005,77.04146595,sad,77.14707504,✅ SAFE,0.01580677,0.032922702,1233.689952,1782.437148,-6.839814571,67.30763164,3,0.563675236,v1.0,device_001,S,0.453999919
3ad0948a-807d-40d4-af1a-f9ba3b2ae67d,2026-03-05T11:24:18,synthetic,28.61073218,77.03651472,disgust,69.40582861,⚠️ CAUTION,0.032075991,0.059449192,2498.08551,1782.654839,-7.611301376,66.58595996,3,0.283282328,v1.0,device_001,C,2.957396593
b9ad22ab-3c93-4df6-b37d-d56708ccfb4a,2026-03-03T18:46:31,synthetic,28.62053618,77.20599984,fear,77.65235852,✅ SAFE,0.029907306,0.088453517,1921.301994,1618.194436,-6.944672997,63.75825851,3,0.808448345,v1.0,device_001,S,1.150510053
dec07673-55e5-453b-ae5b-a815fd89c22b,2026-03-04T13:05:35,synthetic,28.57506186,77.19658947,neutral,62.25838982,🚨 DANGER,0.036122659,0.098609386,1131.4386,1622.543503,-5.493616262,49.39410504,3,0.606265081,v1.0,device_001,D,2.670243928
c2965c2d-5820-40b6-973f-d46538202ba0,2026-03-02T11:56:07,synthetic,28.60935086,77.18031027,fear,67.46024683,✅ SAFE,0.045249121,0.06379746,1504.003967,1816.824742,-7.64771915,70.93587743,3,0.382937797,v1.0,device_001,S,1.627492324
ddef4630-52a7-472f-9b25-070e7ea4af9a,2026-03-01T21:37:46,synthetic,28.57986352,77.19202208,angry,54.58893394,🚨 DANGER,0.052086776,0.093466781,1859.116117,1991.452824,-7.848121882,70.48085197,3,0.763739285,v1.0,device_001,D,3.803108669
17c6e594-75ef-4ffa-9d5d-a6837e850c6c,2026-03-03T16:26:49,synthetic,28.59706476,77.04403275,disgust,76.47276552,✅ SAFE,0.016061396,0.101653422,1044.848558,1799.07744,-6.28955032,72.73402918,3,0.390628193,v1.0,device_001,S,1.333211442
1759adf0-3855-427e-a5a3-3ba3b57fef6c,2026-03-02T19:51:28,synthetic,28.60920086,77.20520687,angry,80.01815992,✅ SAFE,0.010945072,0.071737183,1502.429134,1967.427848,-6.146580937,71.14842359,3,0.279908345,v1.0,device_001,S,2.439829605
bbe79443-f69d-4752-a5e3-862e1121296f,2026-03-03T07:56:45,synthetic,28.61466267,77.04099357,neutral,91.5368188,✅ SAFE,0.036136739,0.088222548,1966.597138,1740.508537,-7.13064345,83.24385971,3,0.705991939,v1.0,device_001,S,1.556533897
c490c9d1-5dd0-4bfd-b41d-cdc08dea3067,2026-03-01T17:56:33,synthetic,28.57775529,77.17548743,fear,78.25113015,✅ SAFE,0.01439629,0.083554483,2120.101378,1714.554759,-6.192725483,76.05979774,3,0.793854262,v1.0,device_001,S,2.351234593
5eba579b-7f42-41e0-be30-99f4aeb775e0,2026-03-01T09:33:54,synthetic,28.61656314,77.04948317,disgust,80.94916988,✅ SAFE,0.026949846,0.066352987,1719.570564,1485.480852,-6.727351045,71.89981917,3,0.610057975,v1.0,device_001,S,0.186791797
7417832e-419a-4d28-bb19-ca2d3ff7ff3c,2026-03-03T18:05:21,synthetic,28.6049521,77.0363268,angry,49.12034457,✅ SAFE,0.019378565,0.054741599,1884.395535,1848.751515,-7.398446008,52.49560883,3,0.88292398,v1.0,device_001,S,1.201647967
baf4f2d7-8f43-4faf-89a7-fa73c5f00058,2026-03-04T22:33:38,synthetic,28.61280843,77.03884151,disgust,68.66373886,✅ SAFE,0.003394719,0.075421836,1654.123406,1789.129315,-6.401491449,59.57321781,3,0.841644995,v1.0,device_001,S,3.16213166
def384df-ca57-400b-b6dd-fea729d6f5e2,2026-03-03T11:51:15,synthetic,28.62098263,77.17491323,sad,46.64796746,✅ SAFE,0.017461552,0.098123086,1476.147873,1589.983856,-6.166067353,50.74722611,3,0.30082574,v1.0,device_001,S,2.13349349
d538f36b-b9e0-4974-b718-4ad77fe2d342,2026-03-03T21:27:28,synthetic,28.64037158,77.18682768,neutral,94.01701253,✅ SAFE,0.008785232,0.097233319,1950.025731,1798.915056,-5.551412731,88.74757905,3,0.599972132,v1.0,device_001,S,3.587665918
fe8d10b0-4f3b-4962-a30a-3ff1270a8167,2026-03-04T20:19:59,synthetic,28.57768236,77.19384542,angry,74.73940229,🚨 DANGER,0.040220032,0.096213006,2032.662143,1729.792716,-7.801253061,86.56000286,3,0.773705314,v1.0,device_001,D,1.258712874
4d31e6cd-84f1-44d7-9120-568c2ff82f0c,2026-03-04T21:02:05,synthetic,28.61935047,77.22471009,neutral,71.46979445,✅ SAFE,0.020749529,0.076753258,2175.884472,1939.420596,-6.571246814,66.20333535,3,0.830846028,v1.0,device_001,S,0.180324239
8ea96363-a54e-4134-9dfe-232948b187e6,2026-03-05T22:34:27,synthetic,28.64002368,77.21003553,fear,81.20904103,✅ SAFE,0.022625142,0.082260992,1875.071216,1773.537256,-8.062061278,55.34611587,3,0.762108313,v1.0,device_001,S,2.134864696
9da0bd71-aafa-4198-aa49-083874a934f4,2026-03-04T06:11:03,synthetic,28.61008871,77.03939821,sad,57.41661864,✅ SAFE,0.0239236,0.105843657,1866.025996,1306.269838,-8.636360706,74.16152497,3,0.325809977,v1.0,device_001,S,2.782909617
d7e8d214-9001-46ad-8fe7-cd39268495b8,2026-03-05T23:39:19,synthetic,28.60949568,77.03671656,disgust,84.56933182,⚠️ CAUTION,0.01613233,0.068208924,1324.895237,2133.364097,-7.240172257,79.115993,3,0.582848757,v1.0,device_001,C,1.190671103
2edf5038-36f5-4961-af88-92122059d9ef,2026-03-02T14:45:08,synthetic,28.6486835,77.19804868,fear,40,✅ SAFE,0.023767158,0.08013317,1654.946536,1743.290357,-6.95202321,84.85996217,3,0.658250284,v1.0,device_001,S,3.388541491
f159089e-160e-4f00-8ada-9da0ac1e3069,2026-03-03T21:28:14,synthetic,28.62565185,77.22116886,angry,61.97829333,✅ SAFE,0.018618095,0.055267853,1382.798151,1890.416,-5.713712825,65.42559109,3,0.74453795,v1.0,device_001,S,1.060481593
86b22f8e-d697-467f-8873-cff2ef8ae06a,2026-03-02T08:00:22,synthetic,28.65545627,77.20926799,disgust,78.27440198,✅ SAFE,0.032011599,0.082133317,2117.833401,1660.599713,-6.534120558,73.64916535,3,0.489355527,v1.0,device_001,S,2.321269737
eb4cf84f-474f-4510-9180-76d23e48c1b9,2026-03-06T13:36:34,synthetic,28.60639433,77.22386959,disgust,100,✅ SAFE,0.042039595,0.059892591,1538.975401,1406.772144,-7.988792985,89.87028912,3,0.355363824,v1.0,device_001,S,2.04035729
84261c28-cacc-492d-9b57-100e7a24a52e,2026-03-06T15:26:40,synthetic,28.63546597,77.21220328,disgust,67.16163901,✅ SAFE,0.031544297,0.101514372,1560.34716,1662.46483,-8.124448519,72.36031644,3,0.555697565,v1.0,device_001,S,1.356603208
01483929-fe10-4e82-8ce1-79d7991036b0,2026-03-04T22:44:02,synthetic,28.6058555,77.21464126,disgust,73.90607488,✅ SAFE,0.019321284,0.054040005,1205.356007,2184.697983,-7.656643961,85.98560843,3,0.871129527,v1.0,device_001,S,0.3628178
463c240a-ab6a-4eb7-a262-2a111acca97c,2026-03-04T14:08:21,synthetic,28.61168768,77.03714793,neutral,75.49777421,✅ SAFE,0.016592335,0.072819951,2030.391706,1835.189133,-6.370492723,78.33857374,3,0.555981928,v1.0,device_001,S,2.047470205
7a0f2608-d17a-41ba-897e-01c7e7729c2c,2026-03-04T21:10:26,synthetic,28.60593226,77.0384449,neutral,63.05176782,✅ SAFE,0.018656612,0.088054595,1741.847416,1696.191322,-9.305710478,75.63424256,3,0.482550008,v1.0,device_001,S,0.870717822
05acaffd-50f8-47a2-a717-1d36bf233195,2026-03-05T21:10:19,synthetic,28.58437433,77.19274175,fear,90.59607429,✅ SAFE,0.020579876,0.031140985,1521.529063,1727.196937,-6.716155655,72.85152646,3,0.436148259,v1.0,device_001,S,2.637643859
f3017406-44ea-4e84-b1d4-2d3ea03ad0a1,2026-03-02T08:15:03,synthetic,28.58718713,77.22737905,angry,74.7892748,✅ SAFE,0.015712013,0.0734273,1944.261336,1448.836026,-7.870655253,60.62767085,3,0.494576168,v1.0,device_001,S,2.796029756
418a9fcc-2b6a-409f-a63e-0c74d66ed8f2,2026-03-06T06:13:12,synthetic,28.52942873,77.0441431,fear,49.3515023,✅ SAFE,0.018368743,0.080135007,1555.770243,1451.590694,-7.341125968,84.73753538,3,0.803947111,v1.0,device_001,S,2.750719961
064ab360-c5e1-4c78-8eed-1d96891d72f0,2026-03-03T19:50:43,synthetic,28.61178433,77.20491221,disgust,57.28040011,✅ SAFE,0.020162277,0.091217662,1114.386516,1760.569976,-6.81932136,65.74077037,3,0.23972899,v1.0,device_001,S,3.534122982
bf74dd3f-eb3e-409e-8f18-c0a191ca4ce5,2026-03-05T21:26:14,synthetic,28.6125437,77.04175897,disgust,63.71784141,✅ SAFE,0.023805631,0.116461984,1836.563835,1809.08563,-5.949392421,74.07366489,3,0.555382741,v1.0,device_001,S,1.688726117
23405a8a-3048-47e0-877c-de2b2e1de753,2026-03-06T23:07:50,synthetic,28.60524424,77.03580592,angry,59.41587,✅ SAFE,0.022669161,0.103373284,1394.471995,1538.09329,-9.385027496,65.21919467,3,0.57183396,v1.0,device_001,S,1.874819488
b0d42cdf-7f1b-4ae1-83a4-ea1ab69e7ac8,2026-03-02T19:23:15,synthetic,28.60360611,77.04416968,sad,74.26625271,✅ SAFE,0.021128393,0.045819457,1403.375227,1328.869758,-6.640834589,68.68144148,3,0.535737804,v1.0,device_001,S,2.938783516
77d6757d-ab0b-42da-9462-3d80a2699c1c,2026-03-06T17:10:25,synthetic,28.60499469,77.03326217,angry,85.9433692,✅ SAFE,0.008453135,0.072288248,2159.250569,2066.105645,-6.965676938,76.73120952,3,0.403276751,v1.0,device_001,S,0.342321352
020e3387-77f6-4230-9eed-f435f3cb9a72,2026-03-02T19:03:49,synthetic,28.59949141,77.2158742,angry,100,✅ SAFE,0.01206317,0.090002498,2180.514094,1513.180656,-5.024557888,70.1531636,3,0.738584669,v1.0,device_001,S,0.299853719
4c6214d8-490c-49f4-a8a7-9756a627a730,2026-03-05T18:06:38,synthetic,28.61378442,77.04162835,fear,63.04714992,✅ SAFE,0.011792093,0.075988282,1937.963136,1877.037972,-6.536975132,87.721206,3,0.477846365,v1.0,device_001,S,2.909648158
f3852076-28d5-4c62-b637-db70b76c9ac9,2026-03-04T19:42:40,synthetic,28.62628512,77.19499874,disgust,66.10949492,✅ SAFE,0.032442403,0.090999407,1619.141769,1341.380218,-5.772133229,57.52345679,3,0.592684267,v1.0,device_001,S,2.717670384
30727de6-78b8-4d81-b5bd-df0ba4fe51ba,2026-03-05T19:59:17,synthetic,28.58110327,77.19587185,neutral,92.75093206,✅ SAFE,0.034367279,0.046346614,2258.610961,1875.463487,-6.997527516,93.2375135,3,0.727758925,v1.0,device_001,S,2.255397547
39af0607-8d98-46a6-a471-491d5d292ea6,2026-03-02T23:50:39,synthetic,28.61003361,77.04839001,fear,64.97587774,✅ SAFE,0.009600341,0.047908101,1313.459982,1714.535769,-9.459082027,68.79053013,3,0.436637687,v1.0,device_001,S,1.674038481
8101b027-ecfb-4896-9a78-43e0b43200aa,2026-03-02T13:50:25,synthetic,28.57519332,77.19979888,fear,84.98269098,⚠️ CAUTION,0.018125873,0.093756736,2047.749737,2023.675058,-6.492231401,71.16806299,3,0.534717538,v1.0,device_001,C,1.982502901
